datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-05-08 07:30:00,NIFTY,NSE,,,,,24414.4,24414.4,24414.4,24414.4,,,268
2025-05-08 08:00:00,NIFTY,NSE,,,,,24414.4,24414.4,24414.4,24414.4,,,269
2025-05-08 08:30:00,NIFTY,NSE,,,,,24414.4,24414.4,24414.4,24414.4,,,270
2025-05-08 09:00:00,NIFTY,NSE,,,,,24414.4,24781.4,24414.4,24603.95,,,271
2025-05-08 09:30:00,NIFTY,NSE,,,,,24602.1,24631.4,24382.15,24383.15,,,272
2025-05-08 10:00:00,NIFTY,NSE,,,,,24383.35,24406.65,24373.85,24382.5,,,273
2025-05-08 10:30:00,NIFTY,NSE,,,,,24383.85,24412.3,24381.9,24404.25,,,274
2025-05-08 11:00:00,NIFTY,NSE,,,,,24405.45,24409.45,24388.0,24398.4,,,275
2025-05-08 11:30:00,NIFTY,NSE,,,,,24398.4,24415.8,24395.15,24412.4,,,276
2025-05-08 12:00:00,NIFTY,NSE,,,,,24411.05,24413.55,24398.25,24400.9,,,277
2025-05-08 12:30:00,NIFTY,NSE,,,,,24401.5,24411.2,24396.7,24404.6,,,278
2025-05-08 13:00:00,NIFTY,NSE,,,,,24404.75,24405.2,24394.0,24398.1,,,279
2025-05-08 13:30:00,NIFTY,NSE,,,,,24397.5,24398.75,24350.15,24365.65,,,280
2025-05-08 14:00:00,NIFTY,NSE,,,,,24365.55,24375.85,24322.65,24335.25,,,281
2025-05-08 14:30:00,NIFTY,NSE,,,,,24334.3,24357.2,24314.4,24356.0,,,282
2025-05-08 15:00:00,NIFTY,NSE,,,,,24356.7,24357.3,24244.4,24248.1,,,283
2025-05-08 15:30:00,NIFTY,NSE,,,,,24249.2,24322.6,24151.45,24153.05,,,284
2025-05-08 16:00:00,NIFTY,NSE,,,,,24153.05,24273.8,24153.05,24273.8,,,285
2025-05-09 07:30:00,NIFTY,NSE,,,,,24273.8,24273.8,24273.8,24273.8,,,286
2025-05-09 08:00:00,NIFTY,NSE,,,,,24273.8,24273.8,24273.8,24273.8,,,287
2025-05-09 08:30:00,NIFTY,NSE,,,,,24273.8,24273.8,24273.8,24273.8,,,288
2025-05-09 09:00:00,NIFTY,NSE,,,,,24273.8,24273.8,23138.25,23408.9,,,289
2025-05-09 09:30:00,NIFTY,NSE,,,,,23410.6,24163.65,23393.4,24063.45,,,290
2025-05-09 10:00:00,NIFTY,NSE,,,,,24063.6,24122.7,24007.15,24007.85,,,291
2025-05-09 10:30:00,NIFTY,NSE,,,,,24008.45,24086.75,23949.2,24049.0,,,292
2025-05-09 11:00:00,NIFTY,NSE,,,,,24049.6,24063.25,23976.65,23997.5,,,293
2025-05-09 11:30:00,NIFTY,NSE,,,,,23996.85,24095.6,23989.4,24089.8,,,294
2025-05-09 12:00:00,NIFTY,NSE,,,,,24088.45,24121.3,24013.95,24050.7,,,295
2025-05-09 12:30:00,NIFTY,NSE,,,,,24050.0,24055.25,24010.15,24028.7,,,296
2025-05-09 13:00:00,NIFTY,NSE,,,,,24029.1,24045.6,24001.85,24037.55,,,297
2025-05-09 13:30:00,NIFTY,NSE,,,,,24036.7,24038.4,23961.7,23970.35,,,298
2025-05-09 14:00:00,NIFTY,NSE,,,,,23970.35,24013.5,23965.4,23987.35,,,299
2025-05-09 14:30:00,NIFTY,NSE,,,,,23987.6,24032.75,23960.95,23973.55,,,300
2025-05-09 15:00:00,NIFTY,NSE,,,,,23973.05,24025.7,23969.65,24004.65,,,301
2025-05-09 15:30:00,NIFTY,NSE,,,,,24002.0,24046.9,23988.45,24035.65,,,302
2025-05-09 16:00:00,NIFTY,NSE,,,,,24035.65,24035.65,24008.0,24008.0,,,303
2025-05-12 07:30:00,NIFTY,NSE,,,,,24008.0,24008.0,24008.0,24008.0,,,304
2025-05-12 08:00:00,NIFTY,NSE,,,,,24008.0,24008.0,24008.0,24008.0,,,305
2025-05-12 08:30:00,NIFTY,NSE,,,,,24008.0,24008.0,24008.0,24008.0,,,306
2025-05-12 09:00:00,NIFTY,NSE,,,,,24008.0,24392.5,24008.0,24361.0,,,307
2025-05-12 09:30:00,NIFTY,NSE,,,,,24357.7,24600.2,24357.1,24599.7,,,308
2025-05-12 10:00:00,NIFTY,NSE,,,,,24601.05,24737.2,24583.4,24715.5,,,309
2025-05-12 10:30:00,NIFTY,NSE,,,,,24719.5,24723.55,24668.4,24704.6,,,310
2025-05-12 11:00:00,NIFTY,NSE,,,,,24705.35,24712.85,24669.1,24684.1,,,311
2025-05-12 11:30:00,NIFTY,NSE,,,,,24683.35,24745.45,24680.95,24734.0,,,312
2025-05-12 12:00:00,NIFTY,NSE,,,,,24734.35,24744.6,24713.2,24719.4,,,313
2025-05-12 12:30:00,NIFTY,NSE,,,,,24718.4,24737.0,24690.35,24737.0,,,314
2025-05-12 13:00:00,NIFTY,NSE,,,,,24736.95,24806.15,24734.6,24804.85,,,315
2025-05-12 13:30:00,NIFTY,NSE,,,,,24804.2,24824.6,24779.95,24820.4,,,316
2025-05-12 14:00:00,NIFTY,NSE,,,,,24821.4,24853.05,24818.2,24843.5,,,317
2025-05-12 14:30:00,NIFTY,NSE,,,,,24843.8,24903.1,24836.0,24900.85,,,318
2025-05-12 15:00:00,NIFTY,NSE,,,,,24900.9,24930.35,24854.75,24925.25,,,319
2025-05-12 15:30:00,NIFTY,NSE,,,,,24924.5,24944.2,24898.35,24920.8,,,320
2025-05-12 16:00:00,NIFTY,NSE,,,,,24920.8,24924.7,24920.8,24924.7,,,321
2025-05-13 07:30:00,NIFTY,NSE,,,,,24924.7,24924.7,24924.7,24924.7,,,322
2025-05-13 08:00:00,NIFTY,NSE,,,,,24924.7,24924.7,24924.7,24924.7,,,323
2025-05-13 08:30:00,NIFTY,NSE,,,,,24924.7,24924.7,24924.7,24924.7,,,324
2025-05-13 09:00:00,NIFTY,NSE,,,,,24924.7,25387.3,24924.7,25026.15,,,325
2025-05-13 09:30:00,NIFTY,NSE,,,,,25027.05,25030.35,24738.65,24744.65,,,326
2025-05-13 10:00:00,NIFTY,NSE,,,,,24747.1,24846.6,24676.85,24719.1,,,327
2025-05-13 10:30:00,NIFTY,NSE,,,,,24719.2,24797.6,24653.75,24666.3,,,328
2025-05-13 11:00:00,NIFTY,NSE,,,,,24667.2,24761.65,24636.55,24743.2,,,329
2025-05-13 11:30:00,NIFTY,NSE,,,,,24742.8,24837.8,24700.35,24799.35,,,330
2025-05-13 12:00:00,NIFTY,NSE,,,,,24800.5,24817.9,24709.2,24726.55,,,331
2025-05-13 12:30:00,NIFTY,NSE,,,,,24726.85,24772.0,24693.9,24714.15,,,332
2025-05-13 13:00:00,NIFTY,NSE,,,,,24714.3,24726.35,24597.9,24616.4,,,333
2025-05-13 13:30:00,NIFTY,NSE,,,,,24614.8,24648.9,24589.9,24596.55,,,334
2025-05-13 14:00:00,NIFTY,NSE,,,,,24600.2,24617.85,24578.0,24578.0,,,335
2025-05-13 14:30:00,NIFTY,NSE,,,,,24577.75,24609.4,24561.3,24589.85,,,336
2025-05-13 15:00:00,NIFTY,NSE,,,,,24587.85,24636.85,24575.55,24613.05,,,337
2025-05-13 15:30:00,NIFTY,NSE,,,,,24613.3,24617.5,24548.05,24593.65,,,338
2025-05-13 16:00:00,NIFTY,NSE,,,,,24593.65,24593.65,24578.3,24578.35,,,339
